0,1,2,3,4,5,6,7,8,9,10,11
0.0391555,0.050310086,0.034714703,0.01651735,0.009505861,0.013751055,0.01048364,0.026427137,0.081162564,0.07285669,0.021324404,0.022885937
0.480411,0.4836829,0.54321253,0.5363319,0.5553811,0.5458665,0.44927034,0.4588086,0.51870775,0.5382144,0.46003842,0.45631465
0.59904623,0.60573095,0.5161587,0.4522298,0.5612911,0.6393822,0.56057245,0.4899924,0.43491462,0.48711047,0.54708666,0.5272185
0.52710766,0.56695104,0.49772325,0.50862545,0.4472965,0.3500104,0.31836632,0.37902278,0.39985374,0.4209453,0.4291975,0.45598292
0.72226334,0.7067921,0.5441638,0.4640093,0.46595472,0.44936648,0.45153376,0.5023819,0.43912324,0.4286659,0.5060331,0.6887735
0.6300692,0.621229,0.5866562,0.5873161,0.5708595,0.5273528,0.48591504,0.5040013,0.4217293,0.42066598,0.48763067,0.6115766
0.676175,0.6744027,0.6619374,0.5799016,0.53152627,0.56912374,0.5975802,0.6119879,0.5567197,0.5621649,0.61953306,0.62890327
0.71797264,0.68192804,0.7195461,0.6828246,0.6242427,0.6256355,0.5919948,0.5179995,0.5167293,0.56797546,0.63110536,0.6985386
0.7755857,0.69904524,0.59374404,0.56340647,0.5549283,0.49861467,0.42978117,0.40222803,0.44221798,0.5616933,0.6547648,0.7459149
0.7150185,0.73801047,0.69787246,0.6267206,0.6186312,0.8578146,0.8225597,0.7253102,0.7116622,0.6267828,0.7508483,0.79918313
0.6648565,0.7079154,0.704248,0.6212863,0.6200052,0.89970577,0.8350047,0.7207073,0.6966005,0.6268684,0.7580637,0.77660716
0.69281304,0.68371016,0.67960143,0.6522661,0.6027049,0.72496027,0.93837947,0.7768391,0.7008253,0.62524086,0.5976233,0.69994235
0.66957664,0.6970312,0.67149055,0.60016745,0.6294773,0.8965784,0.845156,0.6984398,0.6410936,0.5872361,0.6584614,0.7164694
0.6840613,0.6858077,0.65360904,0.6111477,0.6090174,0.84665763,0.88919145,0.7549174,0.71039236,0.6322688,0.6765026,0.74263483
0.7395978,0.6894924,0.6427657,0.65252393,0.6187799,0.73735136,0.9164638,0.8112466,0.7647893,0.6762616,0.6348264,0.73172504
0.7198861,0.7040149,0.67554224,0.6440476,0.6443186,0.86764747,0.8683542,0.7846806,0.73736274,0.6484751,0.69954175,0.7690345
0.72598815,0.70113975,0.72100973,0.670347,0.6335357,0.7053486,0.9061014,0.7943567,0.7392492,0.6996065,0.6844286,0.77208465
0.73377067,0.6970035,0.66647583,0.6471877,0.62087655,0.6905166,0.8935567,0.786638,0.75008255,0.7130579,0.68431705,0.7698497
0.73378253,0.686492,0.65359724,0.625,0.62231654,0.8627656,0.85848737,0.7633105,0.7593217,0.6954592,0.75576156,0.79269266
0.715565,0.7100463,0.66694707,0.6237164,0.62299,0.8798076,0.8428454,0.7334729,0.7093542,0.6555544,0.72577894,0.7556153
0.7003662,0.7149385,0.65409046,0.61823064,0.62283504,0.8773408,0.8354793,0.7297372,0.70565695,0.65046924,0.7296727,0.75336885
0.7047129,0.68579197,0.70898956,0.6714041,0.58143246,0.7130085,0.92583543,0.72386825,0.6701285,0.6254692,0.6256955,0.75216126
0.66282356,0.65171194,0.60578287,0.5715594,0.61160076,0.8996492,0.82124746,0.7108994,0.71555835,0.6546304,0.7268779,0.7472864
0.6352943,0.61368835,0.58938843,0.56221116,0.59030616,0.9358886,0.81021297,0.7159026,0.72077686,0.6348125,0.6921723,0.71099925
0.6371534,0.6202888,0.60307026,0.60397893,0.6017598,0.94207233,0.79278237,0.7177608,0.72976404,0.6380223,0.6806469,0.7073899
0.62065387,0.59128296,0.57804114,0.6113217,0.64704746,0.9592421,0.7435705,0.68935317,0.7259557,0.6346406,0.65427214,0.6825406
0.59776616,0.6002149,0.5988166,0.626028,0.64809465,0.901379,0.713762,0.6527429,0.68561715,0.6103467,0.62089956,0.6411694
0.59728676,0.6538071,0.60734946,0.6393807,0.5835517,0.8497379,0.72499484,0.6350807,0.6834271,0.6622975,0.6283487,0.6464885
0.5935614,0.6136817,0.5666786,0.5825701,0.58327746,0.912264,0.74211824,0.635918,0.70380276,0.72593963,0.64339745,0.63227785
