0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
1.1876876,0.98193306,1.3684646,0.94815856,0.6056051,0.18117575,0.17537978,0.1399252,0.1092638,0.10919898,0.063385665,0.036321923,0.054304764,0.07624044,0.05031601,0.038474236,0.038839217,0.064988494,0.03904298,0.024990423,0.032979086,0.030766113,0.030786008,0.022069521,0.019269103,0.020134218,0.02495217,0.047683362,0.07481786,0.054023895,0.025341509,0.02511945,0.042670712,0.031569824,0.021398181,0.025346886,0.019989649,0.021327967,0.019671904,0.024541292,0.019365005,0.015479941,0.015738437,0.01428026,0.0150530655,0.014597796,0.012514169,0.014658054,0.013614922,0.015221777,0.012614876,0.011566033,0.011454223,0.011829557,0.013041048,0.012517829,0.010426744,0.010186968,0.013387935,0.012496659,0.013321524,0.010609348,0.014454031,0.015895994,0.017240828,0.015453956,0.015896684,0.01687904,0.01643454,0.018532706,0.017788742,0.020352816,0.020134052,0.018480774,0.020793902,0.020578567,0.0228749,0.022336623,0.026833253,0.029067086,0.02700435,0.030665673,0.03393452,0.03350631,0.03669983,0.04108296,0.0401776,0.037097435,0.036010895,0.034102716,0.0341545,0.03905191,0.046389647,0.055319235,0.07012845,0.11384134,0.1783656,0.84566945,2.0390952,12.671502,44.119198,9.81298,0.55087245,0.10207925,0.110838,0.046160597,0.030167785,0.030757898,0.028807973,0.027917515,0.028597148,0.024236552,0.025141226,0.025086053,0.024481652,0.027455486,0.030860314,0.03373236,0.052072536,0.045680247,0.03628098,0.031241037,0.0675565,0.25238812,0.8350538,0.7614667,0.2228462,0.014668043
0.71577835,0.50162536,1.339885,0.68245125,0.47359127,0.1856547,0.17073272,0.1446148,0.100773506,0.11001181,0.059915554,0.03499624,0.051895726,0.06585164,0.04375611,0.029299706,0.032359123,0.0751359,0.03373948,0.016976766,0.022471135,0.018423174,0.02045687,0.013803574,0.010719434,0.013005739,0.01756979,0.039018597,0.06743414,0.04062208,0.015790313,0.015144951,0.02624005,0.02349025,0.015064349,0.015851326,0.012632183,0.012897818,0.009667652,0.008741309,0.008431673,0.0063847033,0.006152929,0.005961997,0.0062453374,0.005638827,0.005657858,0.005892198,0.0056411866,0.004893673,0.0037589506,0.0043218816,0.004089978,0.0044063125,0.004467902,0.0047679134,0.0037157577,0.003327986,0.004111332,0.004044757,0.0035684966,0.003222467,0.0045206305,0.004687771,0.0041903933,0.0036873776,0.003788429,0.0042276694,0.0043801856,0.0038240445,0.0037964145,0.0042558303,0.0035118458,0.0036396685,0.0048207217,0.0052118176,0.005041941,0.004806166,0.005022642,0.0049105966,0.004766049,0.004830759,0.0053233323,0.0052443244,0.0053940867,0.0070337546,0.0064674662,0.006692583,0.007059788,0.0057155364,0.0046577305,0.0078423135,0.0134714,0.023025477,0.030692732,0.06400362,0.14547192,0.9120018,1.8805004,14.301614,51.635883,10.163223,0.6333712,0.12595722,0.10832349,0.039140124,0.0061978996,0.0071720444,0.0075119706,0.0056874016,0.01125392,0.004603201,0.0039501796,0.006078196,0.0071699717,0.009293142,0.012588501,0.015590246,0.0412178,0.048115846,0.030010132,0.013752017,0.040844157,0.23660094,0.89842904,0.8953446,0.23645143,0.013994694
0.71495134,0.50240046,1.2506188,0.66885364,0.4992534,0.1845089,0.15470274,0.12725164,0.10526556,0.09891986,0.055661164,0.041671198,0.0553502,0.0756143,0.052184343,0.037423592,0.038186543,0.0779955,0.03381075,0.019533038,0.026485967,0.023280397,0.025507394,0.01682517,0.013071442,0.014214731,0.02026014,0.044069007,0.070929445,0.04407847,0.019500041,0.018721813,0.028971478,0.027259683,0.017726557,0.01727293,0.0149211,0.016003769,0.012964421,0.012033788,0.011814391,0.0082608415,0.007916945,0.008512482,0.009044466,0.008722509,0.008708361,0.00873894,0.008759524,0.008552725,0.0061755525,0.006961959,0.007036377,0.006669955,0.0077087316,0.007400276,0.0063270843,0.0056591504,0.0071151173,0.0074649807,0.007584408,0.006576376,0.00794532,0.00824579,0.0078095775,0.00726274,0.0087682195,0.0098381955,0.009588339,0.008915464,0.008711441,0.009208816,0.009776344,0.009904081,0.010964723,0.011457432,0.012613076,0.011635318,0.012866581,0.01267883,0.012110378,0.014969706,0.015489908,0.015509126,0.018070802,0.019389628,0.019004976,0.018432887,0.016974483,0.01728155,0.016490145,0.021346234,0.026822124,0.03673343,0.044266194,0.0808293,0.15136787,0.966001,1.9626944,15.063261,54.372574,9.006765,0.65642834,0.12652074,0.1254146,0.049522415,0.018318549,0.020078905,0.020447563,0.01600997,0.021258049,0.013627915,0.013537637,0.01638909,0.019183617,0.019129999,0.021680243,0.023781002,0.047713693,0.05492259,0.03861716,0.022854885,0.06130246,0.24766845,0.88547796,0.89692044,0.3008092,0.015188427
0.7187647,0.5356855,1.2642244,0.7129779,0.6220109,0.1928019,0.15547958,0.13095479,0.10467761,0.10262052,0.058617394,0.043478336,0.058261145,0.07665773,0.052491732,0.038499683,0.04273585,0.075927764,0.03649892,0.022970231,0.029644586,0.025477258,0.02659611,0.01894828,0.013668169,0.014882079,0.02173469,0.05199632,0.074029565,0.045605123,0.02308931,0.021952046,0.03044355,0.027857332,0.01975934,0.020619443,0.017147224,0.017541433,0.014868756,0.014589899,0.014353321,0.0104306815,0.010399561,0.010005268,0.010952733,0.009945204,0.010183649,0.010376332,0.010142203,0.009954123,0.009561251,0.009977666,0.009073792,0.0090063,0.009808136,0.009622708,0.008657533,0.008526626,0.009324824,0.010424181,0.0103254,0.009022464,0.010226954,0.011795587,0.011060263,0.011203537,0.012412606,0.012800837,0.0122346245,0.011780735,0.011719941,0.013596524,0.015527237,0.016111815,0.0165045,0.015919615,0.017851459,0.0177015,0.019214591,0.018456982,0.018316764,0.022108208,0.022383962,0.022260495,0.025899492,0.027984768,0.02720919,0.026025388,0.024987105,0.024450222,0.024552345,0.030774685,0.037162744,0.044666868,0.05173515,0.088974446,0.14820889,1.0229645,2.2091725,14.473735,50.69179,8.035492,0.5474002,0.11761642,0.11930532,0.058899537,0.026220934,0.02789379,0.027330404,0.023838338,0.026031908,0.021387113,0.020742139,0.022523003,0.026021848,0.025715629,0.026012404,0.026269523,0.03890641,0.034001503,0.029103944,0.02398511,0.059191093,0.24457324,0.87667096,0.87601733,0.35432455,0.017026538
0.7380017,0.5635309,1.2387931,0.67361313,0.71109486,0.20110238,0.16057894,0.13115656,0.09689088,0.10668254,0.05634165,0.03432624,0.06099609,0.06886092,0.039296392,0.028650722,0.037401702,0.067420036,0.03642854,0.021453723,0.024892895,0.020248642,0.019880187,0.0162267,0.011923333,0.012524808,0.017825818,0.042610705,0.068812095,0.04287287,0.018726433,0.016523575,0.024784202,0.02389882,0.017604884,0.019957382,0.015170063,0.015206734,0.0122137815,0.012722733,0.011449489,0.008591572,0.008941236,0.0077572805,0.007924451,0.0070295194,0.0073949476,0.0075645978,0.0073226835,0.0062005217,0.007670658,0.008195917,0.0061145127,0.006121394,0.0064247088,0.0069066673,0.006263427,0.0063124546,0.0063598375,0.007113281,0.0066129486,0.006361464,0.007995195,0.008951789,0.008010879,0.008073421,0.007941647,0.007496614,0.007446462,0.0070118527,0.006924371,0.008665074,0.009697603,0.01030936,0.010411149,0.010020874,0.010396358,0.0112082865,0.012307288,0.011632983,0.0118964035,0.012680637,0.012874936,0.013093428,0.013848147,0.015747497,0.015657602,0.015150575,0.01628382,0.013754018,0.01368333,0.018484896,0.025473634,0.032831132,0.036308236,0.06871063,0.13087164,0.910368,2.0466115,11.38858,42.256416,8.303976,0.37021846,0.069612026,0.07141725,0.034215335,0.013696895,0.015107309,0.014487724,0.014229697,0.016213674,0.013090544,0.011696806,0.011904785,0.013899757,0.015042555,0.016578678,0.01819178,0.030872064,0.026821733,0.019806886,0.014267918,0.037320152,0.20860432,0.6914114,0.6298748,0.2542231,0.015286187
0.7226077,0.51448,1.2325336,0.7502754,0.74353224,0.18479519,0.17804965,0.15018131,0.08774604,0.09538797,0.059334476,0.028660487,0.04349096,0.08087138,0.044830427,0.03370011,0.03883864,0.06657436,0.030359847,0.014274943,0.020034498,0.018510386,0.017246561,0.013000301,0.009645829,0.0116592795,0.019378092,0.035572603,0.07203451,0.039774485,0.016844912,0.013550066,0.027314527,0.018411804,0.012758398,0.014867785,0.013631551,0.012312133,0.010296107,0.009625116,0.008012709,0.0056994245,0.0061371876,0.005043858,0.004972408,0.0046504317,0.0048588202,0.006234637,0.0048895134,0.0038547385,0.0032929052,0.0039047694,0.0031084812,0.0030785785,0.0027852799,0.0031526138,0.0032902872,0.0028470168,0.0032175872,0.003097102,0.0033947718,0.0026274826,0.0033331104,0.0039381967,0.003722754,0.0033617623,0.003024708,0.003292402,0.0032274933,0.0027905572,0.00262873,0.0028552632,0.0025808457,0.0024966642,0.0026405642,0.0033333094,0.0029633413,0.0026569185,0.0027693869,0.002989547,0.0029375043,0.002759245,0.002704637,0.002824548,0.0028360514,0.0035084651,0.0035519332,0.0038469434,0.004055241,0.0031419995,0.0024524003,0.0075895316,0.012876552,0.020976173,0.026409345,0.061075497,0.1407223,0.833349,2.1955287,9.440903,42.864727,11.687517,0.47750688,0.048057936,0.0468224,0.016582219,0.0031974101,0.003738845,0.0046315137,0.0040210676,0.007108839,0.0030999908,0.0022943069,0.003034511,0.0037067274,0.008040556,0.011775738,0.014198344,0.025155092,0.013985116,0.0061923624,0.009485685,0.027298411,0.16510296,0.7275129,0.72596675,0.16186984,0.012140205
0.72134304,0.48785797,1.219186,0.7569783,0.75344634,0.15471521,0.15118805,0.13972805,0.10735403,0.102783956,0.05261942,0.026193079,0.040996026,0.07607122,0.040688563,0.033048086,0.03380581,0.06376829,0.030781796,0.015740113,0.01995578,0.017803228,0.016366513,0.013368981,0.010158169,0.011659892,0.01602681,0.034437068,0.062741056,0.036107328,0.016294386,0.013290375,0.025336787,0.02069625,0.012981696,0.0133212535,0.01399842,0.011549188,0.009395935,0.0095243165,0.007572553,0.005386702,0.005899189,0.0043982975,0.004518137,0.004291073,0.004663125,0.005541142,0.0048162364,0.0035423096,0.0031951738,0.0035644714,0.0029900204,0.0034343163,0.0031955352,0.0033560991,0.0032806734,0.0029174048,0.0032159318,0.0031016208,0.003703812,0.002451188,0.003520593,0.0038267376,0.0035808252,0.0033910854,0.003218852,0.0033956359,0.0033961849,0.00265782,0.002602334,0.0027324874,0.0025568663,0.0025852874,0.002805091,0.0032367168,0.0028306628,0.002702661,0.002724622,0.0028824771,0.0027872433,0.0024413706,0.0023131818,0.002273506,0.0025294847,0.0031080677,0.0032375783,0.0038086844,0.004162607,0.00332417,0.0025224378,0.0075948425,0.012866431,0.024236944,0.030787317,0.06347712,0.13229236,0.79065275,1.9969386,9.605295,39.278587,10.121369,0.50024927,0.057364743,0.053375717,0.018742029,0.0034222272,0.005157763,0.0067426744,0.0039788214,0.008276003,0.0038617593,0.0027525942,0.00362415,0.005782939,0.014233031,0.01513912,0.019449065,0.035319027,0.019099144,0.013034703,0.022207176,0.034369882,0.16322574,0.62869406,0.7120903,0.19190317,0.010644631
0.71883357,0.508028,1.1883808,0.6905337,0.63652223,0.14369929,0.1508083,0.1251399,0.10706966,0.10474418,0.0518323,0.028830867,0.041868076,0.06386413,0.034405958,0.02580403,0.028410027,0.05460716,0.030248692,0.016923439,0.018824328,0.018116478,0.018179886,0.01481176,0.010561029,0.013036317,0.017412806,0.038402215,0.06688159,0.037725285,0.013610141,0.011813368,0.02411747,0.02247861,0.01218462,0.0135547975,0.013828071,0.010511095,0.008416409,0.008891197,0.007104397,0.005430888,0.0056681475,0.0035963366,0.004304762,0.004030081,0.0053170617,0.0052557425,0.0046324036,0.0032113143,0.003414057,0.0039646565,0.0031746419,0.0035815057,0.0036704051,0.0036109786,0.0034815741,0.003258377,0.0034248563,0.00292496,0.0035090437,0.0027777464,0.003515974,0.0035583917,0.0034416327,0.0038828105,0.0030141925,0.002920383,0.0030407817,0.0022622086,0.0023461669,0.0024247516,0.0020678632,0.0021065339,0.0025419062,0.002835855,0.0025979176,0.002425292,0.0023424174,0.0023016443,0.0025966684,0.0021804417,0.0020251093,0.0020820496,0.0024452934,0.003128647,0.0031345193,0.0038349207,0.004104927,0.0029790006,0.00209996,0.006133883,0.01192441,0.022839118,0.028692896,0.050511323,0.118670225,0.79925376,2.001197,11.558381,43.588947,9.892327,0.40002027,0.04493681,0.040528852,0.015115268,0.0035517511,0.0049247695,0.0063207303,0.0032517132,0.0073332083,0.0036014407,0.0027195986,0.0034293707,0.0058255857,0.012379109,0.010120544,0.013510125,0.028185649,0.016047755,0.012288662,0.020324277,0.029506441,0.15963598,0.6631869,0.7775322,0.21411036,0.012153409
0.72076213,0.5810384,1.1668437,0.6207522,0.48299006,0.14773451,0.17812641,0.13496445,0.10700848,0.09662562,0.04707859,0.029802151,0.039669413,0.083966635,0.041657526,0.020938545,0.030083712,0.06637979,0.033240475,0.01796933,0.018498873,0.018191407,0.017609764,0.013465706,0.009363298,0.011888059,0.017016891,0.034743812,0.064009,0.038517214,0.013910735,0.011282451,0.023925478,0.019830495,0.012956427,0.016625544,0.013130665,0.010849209,0.00867835,0.009225542,0.008027796,0.005287493,0.004945688,0.0038486333,0.0046134596,0.0040924144,0.0050484305,0.0048299585,0.0043311045,0.0032615904,0.0033936703,0.0039705113,0.0032148864,0.0034148432,0.0038999766,0.0036711693,0.0033921087,0.0031147671,0.003486831,0.0029378785,0.0031940048,0.0027814866,0.0035500536,0.0037629576,0.003382038,0.0041575665,0.0029630847,0.0027547376,0.0030343272,0.0025651571,0.002433677,0.0023266424,0.0020092668,0.0018058929,0.0021021562,0.0026182598,0.0025350251,0.0023097675,0.0022661835,0.0023408274,0.0026301625,0.0023867737,0.0019772616,0.0020865954,0.0023810212,0.0031900562,0.0033553378,0.0038686914,0.0036522066,0.002582825,0.0022166457,0.0059925695,0.011581154,0.020009339,0.024779893,0.054104645,0.13276972,0.93306684,2.0393803,11.223724,42.42303,8.961962,0.3321025,0.038162228,0.03774316,0.013708302,0.0037999912,0.0036781833,0.0042194133,0.0030137291,0.005905595,0.00277905,0.002144328,0.002955821,0.004361679,0.0068478025,0.007082494,0.008015583,0.016160121,0.01056259,0.0064583733,0.009617782,0.028223297,0.18075216,0.72620755,0.73582935,0.21190496,0.012234647
0.7146709,0.4891692,1.1485318,0.6272031,0.42909497,0.11698757,0.15480913,0.14748223,0.081093386,0.08929763,0.051491335,0.028761761,0.04434858,0.08848165,0.041614488,0.025181562,0.03347426,0.06529937,0.03848646,0.017309245,0.021691373,0.016428955,0.016202265,0.012161521,0.010642558,0.012379368,0.016582519,0.029519143,0.057065215,0.033837687,0.014969914,0.013661725,0.0257008,0.023752145,0.014286966,0.015548305,0.01400409,0.012190736,0.00868205,0.008563656,0.008195166,0.006169658,0.005338715,0.0040541613,0.004281329,0.0042289705,0.005561829,0.0052423733,0.004695517,0.004268902,0.0035212894,0.0039627855,0.0031461795,0.0033883965,0.003621209,0.0031423455,0.0031400174,0.0029356391,0.002888544,0.0028613636,0.0029704694,0.0024835716,0.0033128848,0.0035869395,0.002977718,0.0035488172,0.0028087336,0.00266476,0.0029475924,0.002344018,0.0022312913,0.0021083197,0.0019322681,0.002004284,0.0020506592,0.0025827829,0.0023491825,0.002168047,0.0023075433,0.0026134932,0.0024019226,0.002106076,0.0019934564,0.0018844935,0.0019517321,0.0022759978,0.0023695265,0.0029559077,0.003003776,0.0022844328,0.0018629318,0.0064766393,0.011073293,0.02045132,0.035492267,0.06820011,0.12489436,1.00189,1.9633657,9.469666,38.35972,8.083079,0.26951653,0.03462238,0.036893774,0.013024336,0.0028380372,0.0031713054,0.0038118914,0.0034690492,0.007878972,0.0023276208,0.0015848296,0.002303002,0.0028667857,0.004851521,0.005945856,0.0068588383,0.015745917,0.012749313,0.007441001,0.008981961,0.028185695,0.21683218,0.6362053,0.5138914,0.18590894,0.010670462
