0,1,2,3,4,5,6,7,8,9,10,11
0.21476252,0.4082386,0.43438885,0.19158861,0.105441384,0.07239804,0.101361156,0.15597749,0.20011695,0.17148753,0.11867252,0.14415997
0.071985096,0.14706787,0.2006977,0.08772923,0.03698233,0.027757173,0.016113225,0.021679504,0.036161464,0.049458873,0.041005045,0.042003486
0.048339717,0.096946806,0.07298995,0.016506143,0.0071486724,0.008215629,0.021334527,0.0393545,0.045818463,0.04433734,0.04168872,0.024535086
0.37867293,0.36494356,0.36717525,0.3122687,0.35375977,0.38821018,0.4705609,0.6745293,0.6550379,0.65546167,0.5445647,0.42952406
0.4267508,0.38726944,0.37648234,0.3498016,0.3738383,0.4029131,0.4221331,0.48377934,0.5336547,0.74832517,0.60978466,0.4423157
0.4580633,0.41041577,0.42723507,0.4553647,0.4981317,0.5196483,0.5203787,0.5111022,0.60309577,0.66933805,0.5353203,0.5527107
0.10969146,0.02100403,0.011129837,0.036730938,0.008293763,0.004298661,0.0082436185,0.037845075,0.13107194,0.027006982,0.00642663,0.035648614
0.1556848,0.029654982,0.010382011,0.04406265,0.019471081,0.010643041,0.016058162,0.059996516,0.18162607,0.053286552,0.0064776004,0.0413657
0.050817445,0.052102976,0.058020167,0.07316673,0.09115613,0.088495225,0.09581448,0.12739405,0.14580616,0.114537105,0.05766918,0.046191666
0.15753561,0.15526384,0.1575373,0.10297346,0.070569456,0.07325962,0.06070059,0.068195075,0.0894681,0.14110355,0.16614576,0.14504845
0.519472,0.42342177,0.38623095,0.37536728,0.38901463,0.45052555,0.49217814,0.6079456,0.6581515,0.57428366,0.62654763,0.6381499
0.49444968,0.37496358,0.37024736,0.40471447,0.4866665,0.5156041,0.5008734,0.5111797,0.47989243,0.59152806,0.6279074,0.65457445
0.465641,0.52904755,0.6030925,0.47419205,0.4394781,0.55014366,0.5751903,0.5494684,0.48989406,0.56459665,0.5391203,0.51241684
0.38568547,0.50010455,0.79055434,0.8648057,0.6021753,0.45343247,0.36783028,0.35707733,0.3900333,0.4566897,0.3802767,0.37768313
0.14090507,0.15956987,0.30280927,0.5435437,0.8771096,0.6191221,0.5727584,0.6435112,0.55460656,0.23938678,0.164182,0.17024907
0.14254591,0.167348,0.31809866,0.5552388,0.8765588,0.6111945,0.56955814,0.6443425,0.55530065,0.23718302,0.16671513,0.17221029
0.14621833,0.16124117,0.29924035,0.53524876,0.8754104,0.64482224,0.5747675,0.6509966,0.58943474,0.26576754,0.16636617,0.17277335
0.14126228,0.17279884,0.3298428,0.57221067,0.8807395,0.5925799,0.5669215,0.641504,0.53782797,0.22419724,0.16767117,0.17150627
0.14153734,0.16255648,0.30859753,0.54932666,0.88017,0.614854,0.5667379,0.63587713,0.5490466,0.23746623,0.16622558,0.1710163
0.13851519,0.19453928,0.38039866,0.6343518,0.8795894,0.56290954,0.56968856,0.6310866,0.49020624,0.19866377,0.17467365,0.16560057
0.14033984,0.16591138,0.31698012,0.55784607,0.87840015,0.6039544,0.5680624,0.643015,0.5479646,0.23022988,0.1646585,0.17045951
0.14202105,0.15993711,0.30186635,0.54223114,0.8802329,0.6255492,0.56779104,0.6382018,0.5587603,0.24427363,0.1651661,0.17090465
0.14418587,0.16827069,0.31588113,0.55147815,0.8774705,0.6139933,0.57095176,0.6413359,0.5550031,0.23755054,0.1661595,0.17212124
0.14068232,0.16376455,0.31180352,0.55232656,0.8766665,0.60962075,0.5682755,0.64611185,0.55705607,0.2362613,0.16402768,0.1703035
0.14432572,0.15828761,0.29507756,0.5353072,0.88117635,0.64123106,0.5693158,0.64275753,0.5748217,0.25735915,0.1652472,0.17154686
0.14630446,0.17194977,0.32219726,0.5588806,0.87984914,0.6092848,0.5703101,0.64024913,0.5515721,0.23536879,0.16862476,0.17495742
0.14229132,0.16907556,0.32268646,0.5647465,0.8804985,0.6032598,0.56447864,0.6425165,0.5445078,0.22831133,0.16640916,0.17201649
0.1423741,0.16129819,0.30459127,0.54297686,0.87386554,0.62120605,0.5709774,0.6505269,0.5701727,0.24640508,0.16374265,0.1711365
0.14307065,0.16472751,0.3117605,0.55495524,0.88425606,0.6118916,0.5628181,0.6337601,0.5492531,0.23808177,0.16885899,0.17415921
0.14236866,0.16979368,0.3215712,0.55838543,0.8796813,0.60887814,0.568645,0.63798124,0.5510072,0.23625031,0.16830674,0.17246383
0.1355093,0.1904813,0.37781727,0.633894,0.87650836,0.5603736,0.5720402,0.63777137,0.489719,0.19818877,0.1742609,0.1643791
0.14285772,0.16443247,0.31062534,0.55417085,0.88212895,0.6150544,0.5632588,0.63576174,0.55187196,0.23835562,0.1653399,0.17164911
0.14274566,0.16813079,0.31916952,0.5565215,0.88080555,0.6108511,0.57033443,0.6373902,0.548151,0.23370853,0.16697653,0.1717023
0.13993755,0.16284068,0.31048974,0.55030715,0.8744823,0.6091998,0.56885827,0.6446633,0.55353993,0.23605014,0.16545418,0.17027383
0.14098299,0.16547388,0.3164997,0.56158966,0.8855547,0.6074762,0.56373936,0.63440394,0.54065436,0.22985673,0.16659904,0.1714495
0.14081813,0.17997724,0.34656528,0.58989614,0.88578874,0.5861735,0.5682913,0.6314792,0.51815176,0.21441877,0.17248619,0.17210467
0.14070365,0.16088331,0.30553705,0.5458354,0.8759276,0.61416054,0.5691443,0.63958055,0.54944247,0.23568664,0.16480719,0.17046283
0.14261596,0.17019619,0.32343546,0.56249833,0.8790401,0.6052671,0.5705113,0.6447112,0.5490727,0.23202069,0.16715041,0.17248249
0.14586747,0.16615553,0.31259978,0.55288446,0.8782771,0.61796904,0.5657021,0.64604646,0.5643947,0.24381669,0.16660695,0.17474894
0.14142437,0.16295718,0.30949798,0.5505432,0.8781409,0.6110458,0.5680177,0.6390724,0.54693204,0.23376298,0.16618045,0.17170706
0.14390863,0.16970205,0.3193308,0.5575639,0.87945855,0.61374485,0.57229435,0.6471654,0.5589081,0.23913343,0.1684632,0.17408025
0.13836634,0.19467169,0.38482076,0.64183795,0.87992233,0.55701107,0.5643457,0.63599646,0.49360144,0.20126247,0.17689076,0.16694757
0.14095753,0.16591617,0.31593782,0.55740935,0.8807196,0.6053624,0.5660617,0.6373094,0.54253507,0.23139948,0.16833827,0.17208526
0.24281693,0.2855557,0.45013613,0.5938423,0.8614351,0.70457876,0.5885987,0.59162855,0.5394125,0.29699773,0.21873088,0.2503711
0.20737188,0.20893525,0.33925974,0.5826882,0.9200174,0.6585847,0.5293869,0.6277562,0.5966767,0.28265032,0.19705053,0.23567747
0.20484911,0.23254664,0.38243148,0.62585557,0.90933245,0.5927788,0.5447183,0.6406408,0.55640054,0.26594684,0.23548637,0.25164697
0.18869212,0.20497802,0.32507396,0.54797834,0.8565955,0.6277347,0.62660754,0.665028,0.5635248,0.27451482,0.22098316,0.23136869
0.15277241,0.19231929,0.35889524,0.60140455,0.8453849,0.5770685,0.63143575,0.64652246,0.4875628,0.20941226,0.19327654,0.18737008
0.16430797,0.198745,0.35459667,0.58672917,0.8799231,0.585646,0.5719219,0.63910717,0.5219795,0.22861996,0.19232039,0.19985287
0.19353697,0.20319737,0.34239388,0.5690826,0.91008085,0.6372866,0.52686876,0.6267467,0.59317327,0.28875178,0.2065363,0.22539145
0.20161729,0.23557135,0.3951693,0.62942165,0.9406324,0.6289868,0.52088916,0.6088736,0.54755,0.26279318,0.21526432,0.22545478
0.27711284,0.26727206,0.36659238,0.5873531,0.9299476,0.63340664,0.5127288,0.6561241,0.5796549,0.2798805,0.27305707,0.25103956
0.40345654,0.4720907,0.71085215,0.65859014,0.730508,0.57818645,0.47148678,0.5000359,0.5073427,0.51573783,0.494676,0.46258804
0.4999374,0.6266378,0.62945324,0.78166693,0.7723457,0.58098155,0.51316696,0.5406322,0.60768324,0.64249116,0.62558234,0.54002017
0.43861663,0.45357028,0.60388166,0.6747702,0.832922,0.63029987,0.49785778,0.52682334,0.5319123,0.5004249,0.54896307,0.5200979
0.24442293,0.2680384,0.42178732,0.4491839,0.56697226,0.48317018,0.37806484,0.35646448,0.3117016,0.23794317,0.26943216,0.27033076
0.31281906,0.33187848,0.50666004,0.63863873,0.87936646,0.7421272,0.562331,0.5462403,0.5379233,0.38788468,0.3850244,0.3516615
0.22770439,0.22496073,0.39927882,0.66356444,0.9861956,0.6791807,0.4622559,0.53909874,0.5516164,0.31007612,0.2935238,0.30915144
0.30044386,0.32668188,0.5251172,0.6662426,0.9048267,0.7218234,0.5550711,0.55814266,0.5353295,0.39655414,0.44612157,0.3700206
