0,1,2,3,4,5,6
14.508287184343647,11.031827307033678,16.573282411931203,16.99026691397693,17.982047365439595,22.43938218480294,47.13307706960385
11.756063406551037,11.085853580863278,17.376417704986345,17.082429531475952,18.396911878833922,21.830604689709535,46.54875001035337
11.261132617969261,10.67749749060682,16.872775057395042,16.12901175708076,18.07160398443436,22.392688785156054,46.40385551902075
11.40597173410539,10.339426114502762,18.361534728866673,17.462183427411187,18.77337837910005,23.05316899755299,46.48058834989541
18.253661412751118,18.08240935701177,19.373968558292407,19.03381259173219,19.34257260721229,19.49426348989084,24.79113707002662
22.40895587779438,12.087464036332221,12.898322744524293,15.044454326029285,15.858764284290794,14.914247873887152,47.78944659023767
22.300216061324125,12.236634076933088,12.969963963393255,15.14919830463491,15.692674316018861,14.785715020094633,47.56480876402377
15.672984295521912,10.997110090911548,19.421423127528662,17.884357984272324,21.31289569425316,18.911464337892472,51.34358586224957
16.2039619786981,10.970972326340277,18.821617232833546,19.289222752726875,21.16483204490652,18.75030391644941,51.29636708769911
17.972703183779352,10.948576961876501,16.009502350939663,18.137797907029082,22.616257303229695,18.386341828172515,47.796820529767544
19.00131232756132,10.718614335113061,14.680181971225867,17.897070547690237,23.02878320665539,17.7875766662891,46.77810445975942
17.583715268654192,10.436642013833607,13.576533736735733,17.535435004538904,22.88176603339748,17.138444635969464,45.92139456916481
17.60967444769935,10.965842790750214,13.305624101848716,17.470941682107714,22.98019909201381,16.470681017511325,45.52008641995011
18.07190686890997,10.965356686953063,13.05783678268926,17.864777654538937,22.626725435845437,15.574755725068798,45.46826627501079
17.19112152792347,10.646041030226083,12.969539881678845,18.745154851766767,22.01178411048241,15.022949433934766,46.02493541841226
16.899661743856086,11.082979004747598,17.8102838793641,20.158891704017236,21.160730842197076,18.871819350613915,51.173163315129216
17.4902127182795,10.648853173633285,17.758126406509014,20.218311422875843,21.465713230390637,18.499608672314025,51.43233067486575
17.241218774539604,10.373875763512489,18.051888391170316,20.497724319509867,21.889535758169508,17.63579954032799,51.503125457319484
17.85415657216452,10.413082068834221,16.324563018573812,19.9795607995813,21.75181327452028,17.39515639817659,50.650362957780686
18.83199855231449,10.552340112640506,16.169001709195197,19.49534850470666,22.61299664963861,18.23657129344091,50.54484054893306
18.40725882951582,10.922507524715702,16.468347094950985,20.578274900037986,23.362240359447252,18.69144961683626,51.33335121000718
18.12311391850664,10.36820350638638,15.459258928661793,19.879253446508578,22.729039992834007,18.63409188821285,50.863496949536206
18.011932740103752,10.807685094180076,15.388393704185349,18.361716259998374,22.108088928110355,18.35948942709778,49.10949951131046
18.207982553134382,12.182130238758027,18.086807755313913,14.887017380773777,15.823235815503375,17.43082391295445,46.12123137179403
15.723376749949333,11.944053325932527,17.49722300560072,14.772726161346005,15.969961117439865,16.82308816543305,45.70879115892239
13.828548125548158,12.153741561477009,18.48741933218054,14.250232073242431,15.388893037984948,17.970762175093945,45.686031808535546
16.89267595471009,13.02822204202565,17.65721576264107,14.10347843368213,15.679055391544308,17.061561914107752,46.85063718466407
14.34204163468303,11.610609686175362,16.36933629875466,14.50956773103569,16.694775440239802,17.081873700017145,45.51207479556732
14.490393729143062,11.222768789156017,17.23858504665805,14.299159807890021,16.611640874345927,17.876257387543575,45.63724022727231
14.987141496952843,10.867420052915957,20.078449458731914,14.356728955961108,16.146335282757853,17.89099350922122,46.12691594051158
14.717968878306435,10.877138596343773,21.19206955250246,14.713071511454983,15.92690445647414,17.818131907903105,46.36100501858187
14.347033713937167,10.969466819249279,21.293083566712987,14.09319797049172,15.899803828188741,17.79134894363066,46.64459011230903
13.75589652033183,11.15856463246567,18.517361854672764,14.59836302179897,16.13045536870376,17.745076755983707,46.669474261076815
13.506083456103378,12.26035750719724,17.6699485796352,14.858217944310114,16.11021877670856,17.78632166301509,46.15531332164837
13.46434266529586,12.019456275635893,19.42006973249325,14.591754022805468,15.544445010541128,18.00272461787866,46.1637796130469
28.945953030354648,12.665324765377498,21.63841476800512,16.336720460953853,16.814010730115196,18.50995044613619,49.69038290781834
28.61705677569548,12.130047122207138,21.846932928366304,16.424109215917717,16.71924852155752,18.378943820671864,49.475868770511596
27.02501791032786,11.161490260371606,21.116400914258467,16.06561347337199,15.804036111217398,18.267147888656403,49.720125347107626
26.69652661960824,11.260752600055975,21.010082464800956,15.754045751966538,15.900237080484999,18.26915496414861,49.84035379451045
26.19915000859731,10.922216027318083,20.856802425175214,15.745383619001071,16.26927643948271,18.453482152653514,49.71570522549865
26.330259941733345,11.363553796111391,20.988030520787973,16.21633565237337,16.47175468435287,18.210177833716784,49.40944572895036
27.03092673403341,11.62782135640682,21.116175994603694,16.691602963119944,16.462379145409436,18.334934240157686,49.71626524127503
26.639511117076147,11.78886185995706,20.71881507797076,16.267827428864447,16.231338863348345,18.469403028011513,49.47113107060984
26.41523440279811,11.810917625332909,20.475518771246712,16.340666724886507,16.032268783742293,17.841008955141184,49.45370425804638
27.00982826539842,12.741828423226037,21.05937006304751,16.22644666723869,16.226259522833214,17.959406341403795,49.72828657237538
26.70807885627682,12.961105204259725,21.068562624040727,16.091136878413902,16.25768716697932,17.758428968572947,49.509819531632914
27.860831431140763,13.38292403864155,21.284759260059168,16.012652049678405,16.39882294761484,17.749716696919542,49.427445798118676
27.419073791879637,11.805570817184513,22.55871481665624,16.266136231180457,16.88188927120229,18.51737385221318,49.325035364688986
27.990896128032873,13.721556411465958,21.703148376183552,16.35909042392978,16.258654850411624,17.80315416196898,49.56427307681665
27.24794599793486,11.721760404372864,22.674843057106507,16.697281578648862,16.652930598736734,18.189102906890003,49.2708607003902
27.059311538169975,11.314917111628153,21.966527413881508,15.924853294861872,16.559254284737417,18.308242844231938,49.421801273709576
27.83921503344657,11.241267242248988,21.631500041701653,15.487040120397205,16.20706638247159,18.211351441854255,49.211327258757066
27.48753991556839,11.084025274447198,21.934648577595528,15.514036067608318,16.35816686977528,18.190424715901898,49.30159174960839
27.25828733839436,11.162221307591862,21.98124637088776,15.480533248161262,16.322775662209118,18.24401902184997,49.51464980316924
27.538284891569425,11.34765841830462,21.79338279836236,15.426353991426678,16.10464659621782,18.333169424071016,49.81134730828104
26.80724132258526,11.557152487934857,21.3782355479192,15.88395898043969,15.992001197985633,18.35956015965467,49.41577002181083
16.060679758135105,16.19073085481,16.38959844013358,16.153062324280405,15.871744734931534,18.154503269764156,17.651913356532656
17.34137577843822,16.75405192154447,16.766670634056567,16.763058140552847,16.40323738207786,21.5623017649333,20.412771585564354
18.121261626203673,18.445447472469144,18.364947799979525,17.716349503520366,17.414428729369586,23.88429903030765,22.374011471779657
15.420465821395254,12.719490487176268,14.725782483680918,14.286940735647734,14.021436127166854,22.09119221452043,20.942316574642614
