0,1,2,3,4,5,6,7,8,9,10,11
0.6834955,0.6882381,0.58951914,0.73411673,0.5763324,0.5350224,0.5022496,0.44287294,0.50461817,0.46319434,0.45873186,0.5314301
0.59485245,0.6404078,0.65121466,0.5837789,0.5792652,0.52442914,0.5282931,0.4601721,0.48440742,0.4749138,0.4159361,0.47507468
0.5271191,0.5432398,0.6260379,0.74991065,0.6574837,0.5726733,0.5190423,0.47580463,0.49694693,0.45794126,0.41312453,0.4961851
0.6073692,0.5988705,0.6054985,0.60588944,0.57308835,0.61050445,0.638165,0.698716,0.7044267,0.65168065,0.6223804,0.5915646
0.5442726,0.4661887,0.44618112,0.46334296,0.5266486,0.52650875,0.47835824,0.53256124,0.53108466,0.5241951,0.5307572,0.5247502
0.6216222,0.56442386,0.52702814,0.52196056,0.5239447,0.5319594,0.5859798,0.639686,0.6462513,0.6437475,0.57730246,0.5990616
0.5318047,0.533275,0.47705695,0.47731405,0.49459147,0.5054428,0.493291,0.48119563,0.5393306,0.5474334,0.6289063,0.5979888
0.55551344,0.5648927,0.5367452,0.5286642,0.49023417,0.56459916,0.64058405,0.6454241,0.6355042,0.57375,0.54238635,0.52370536
0.53909904,0.542099,0.5075203,0.5231352,0.56232977,0.5981055,0.5880812,0.5770605,0.5701324,0.5479784,0.54892284,0.53984296
0.53917664,0.5875142,0.42902842,0.38738763,0.44706553,0.44723153,0.47589642,0.5199469,0.48067465,0.4197295,0.42022377,0.48696172
0.5761969,0.5472689,0.56014425,0.56523573,0.5609666,0.59751666,0.63196105,0.6815488,0.68870074,0.63136214,0.57095414,0.540356
0.5721765,0.36978188,0.26712337,0.25364125,0.25561574,0.26329842,0.2853714,0.3287923,0.41390193,0.5515542,0.7942582,0.70454204
0.6211849,0.43250805,0.29237324,0.26756462,0.27205363,0.27592137,0.3315225,0.49085385,0.3826635,0.40692082,0.7011803,0.77587247
0.71647495,0.46088922,0.31610546,0.300635,0.28039324,0.2493931,0.24561755,0.25323513,0.28110543,0.40316322,0.7137037,0.93707
0.5546259,0.62400466,0.6255879,0.7698979,0.7609505,0.688503,0.7640734,0.82678556,0.7790412,0.62529874,0.5557223,0.4582125
0.51797634,0.597583,0.6240134,0.73910445,0.7566007,0.7083843,0.76951844,0.8236151,0.75571114,0.5894824,0.5101997,0.4253265
0.48340893,0.5905671,0.6570021,0.76062953,0.8020114,0.7624188,0.7584881,0.770751,0.66760224,0.52619725,0.43563485,0.3863663
0.49841225,0.53833574,0.5735349,0.4698084,0.3641919,0.37149736,0.50857913,0.663794,0.5309528,0.64571846,0.7628238,0.596497
0.52187324,0.50254524,0.55526334,0.38493285,0.32748976,0.37539414,0.36812717,0.54063946,0.63318557,0.68069524,0.631039,0.501103
0.46903056,0.4906299,0.5667765,0.48475474,0.42960414,0.4605699,0.47725946,0.6206575,0.5873886,0.6087496,0.6673853,0.48941264
0.27978453,0.27603745,0.30022672,0.276154,0.32133275,0.31306157,0.28121844,0.30921668,0.3317857,0.3348661,0.30440173,0.2965508
0.6737438,0.49330205,0.5475711,0.66092706,0.639294,0.5683514,0.5122239,0.6104265,0.8001869,0.50869864,0.5012813,0.694412
0.6881806,0.40779313,0.41228557,0.61610603,0.5658029,0.49779546,0.4292061,0.4549523,0.8504328,0.4105072,0.3650689,0.575518
0.46558493,0.37332818,0.66419685,0.75275207,0.53953105,0.37380457,0.35076997,0.4155099,0.54005325,0.268398,0.3302212,0.46925336
0.34328657,0.43509203,0.8738974,0.9230495,0.51158285,0.24295537,0.25783288,0.277481,0.22050829,0.24469753,0.37012032,0.37649778
