0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.017809844,0.047800764,0.024095152,0.027728619,0.03389517,0.023758808,0.023323322,0.029674001,0.034402464,0.027238345,0.02918727,0.04051278,0.041860122,0.036304373,0.055550165,0.11873693,0.23025839,0.2168404,0.4918505,0.85638165,1.484991,1.5077903,0.6357918,0.5200114,0.3666308,0.24510199,0.18887916,0.45662057,0.5879132,0.33259633,0.46294373,0.6114186,0.86462754,0.6277962,0.73633754,0.6371069,0.51350343,0.31812838,0.22886616,0.41080952,0.82645816,0.5638705,0.4345033,0.19185413,0.15031761,0.30517337,0.7098569,0.5250057,0.6344572,0.8329786,0.61877865,0.533327,0.6592207,0.92196214,0.43411106,0.32603413,0.44868204,0.5966996,0.4241778,0.31204492,0.34499627,0.47741964,0.5515841,0.37423962,0.37847006,0.46398896,0.592907,0.61556906,0.45701045,0.42793816,0.46017087,0.4465025,0.7319533,0.5245898,0.26478702,0.24460445,0.23445249,0.21848802,0.23189604,0.2523583,0.19563086,0.28248444,0.34347165,0.20659365,0.14686991,0.12676284,0.12926744,0.1528432,0.19082542,0.19328758,0.17182502,0.12801644,0.1181668,0.15652825,0.13303694,0.09670306,0.040027037,0.06533397,0.06506863,0.055125855,0.048045836,0.06486148,0.09130166,0.07744101,0.067093804,0.04484668,0.040646728,0.037880417,0.029698078,0.029107634,0.024391877,0.02204348,0.036274258,0.03989266,0.029049903,0.023609322,0.031002996,0.024734883,0.024512533,0.015700448,0.015848853,0.019537719,0.031225372,0.031211048,0.023945147,0.018733494,0.0077800504,0.000529636
0.042549234,0.08022581,0.03887816,0.040203735,0.118041806,0.12871827,0.047844213,0.047571857,0.07014525,0.11889876,0.22062917,0.16014215,0.15382557,0.14072159,0.17273732,0.2762536,0.7877035,4.0773454,13.908068,25.29627,13.449825,12.903745,12.404331,6.865158,5.3638096,3.5632668,2.8735275,4.0723667,2.1095302,2.932126,3.634712,4.1998568,14.3937025,6.7383537,2.201538,1.5903614,1.303912,1.4417926,1.7749598,2.8767269,3.1463673,5.234743,2.6542773,3.3918111,2.41457,1.4939723,2.1232371,3.9525182,4.121814,2.7267976,5.149457,4.3827686,4.3278475,1.9728996,1.7897861,2.7532685,2.4944742,1.6613561,7.057176,2.4568756,1.5205243,1.4233335,1.2705858,1.4071481,1.3453516,1.409878,1.832938,1.4596756,1.2787524,1.681944,1.9432976,1.7057061,1.876148,2.0878284,2.3861861,1.8990935,1.2475369,0.8714462,0.9576021,0.98275137,0.9043744,0.7986285,0.7211831,0.513261,0.41787976,0.363431,0.34911972,0.32950222,0.4039997,0.37500572,0.29999423,0.25014797,0.2721068,0.26928714,0.22888653,0.18541043,0.152173,0.1693552,0.1590531,0.14860782,0.16595143,0.15175097,0.17592166,0.1805161,0.16101299,0.1186005,0.081248,0.08674213,0.06949637,0.0664963,0.04748501,0.048926454,0.06435187,0.0847493,0.06978853,0.06537072,0.06486029,0.051092736,0.039855085,0.046850193,0.042909406,0.04672293,0.050978605,0.044128884,0.039353244,0.03027928,0.014136822,0.0008584168
0.018632425,0.033119537,0.022077939,0.02173514,0.03152744,0.023628693,0.026330413,0.031329475,0.07854332,0.22381023,0.15302227,0.11281623,0.13131906,0.1320569,0.1364693,0.12746647,0.20263496,0.6365055,1.9513572,2.4722593,0.770126,0.36709815,0.54455036,0.8923605,0.9294358,0.79585356,0.6509283,0.4797994,0.52711546,0.5294053,0.5365869,0.9742132,5.886349,2.3872535,0.5275678,0.40570888,0.43198484,0.38139847,0.32037213,0.57574403,0.41424146,0.38717553,0.34285766,0.34410918,0.42691737,0.5029678,0.7729216,0.7744106,0.88885975,0.43653062,0.499585,0.5463202,0.70086914,0.6606536,0.51459277,0.48698965,0.5940783,0.6175535,2.6656497,1.168702,0.57407117,0.5995172,0.5707041,0.8680787,0.74970806,0.8940389,0.8439349,0.7270919,1.0730053,1.0833122,1.123956,1.5465289,1.5470066,1.4465302,1.3716714,0.7692066,0.69796276,0.6275073,0.5673525,0.5031704,0.5077597,0.36493114,0.3068899,0.22503428,0.19173548,0.156952,0.15003622,0.16136163,0.11174128,0.09832006,0.103879586,0.11430966,0.12552285,0.114490554,0.083590254,0.06356045,0.06307926,0.06113133,0.052913588,0.045088798,0.044035356,0.042879783,0.04014255,0.04066125,0.03470184,0.032271888,0.024186857,0.023276635,0.019900927,0.014993602,0.01254875,0.016147552,0.019126317,0.021290459,0.019479971,0.018939175,0.016860604,0.011915548,0.01195907,0.0103755435,0.009921365,0.009739071,0.010275031,0.0094373925,0.0098512815,0.0069054626,0.0032345569,0.00023905752
11.55748,2.3344452,0.6281305,0.64509827,0.8151829,0.8158547,1.1360871,1.2984607,1.4157424,2.236215,1.9065374,2.0324948,2.4327464,2.283746,3.3473134,2.7128081,2.270323,1.9976258,1.6859994,1.620065,1.3883672,1.6503983,1.8946056,1.3978614,1.3293626,1.211913,1.4670426,1.5552181,1.3351232,1.52826,1.8649793,1.8978056,1.5200816,1.0472194,1.1771541,1.1201888,1.0402353,1.0800345,0.994391,0.9063033,0.857246,0.8350547,0.7098949,0.72793126,0.69469863,0.7245613,0.6883325,0.59726214,0.4336308,0.34508196,0.33826706,0.35096574,0.3061356,0.2839498,0.34509617,0.31594288,0.28248084,0.25830227,0.25276145,0.23677799,0.19974358,0.1884743,0.1814269,0.17636633,0.19828667,0.20275402,0.2371592,0.21458568,0.18526983,0.18819024,0.17517757,0.1811967,0.1693747,0.15368493,0.14331533,0.1584886,0.1455592,0.15587537,0.17409928,0.14058313,0.12957624,0.12664041,0.11082385,0.100974366,0.08333204,0.08470233,0.077273995,0.06325689,0.06317061,0.063554436,0.053540543,0.055877905,0.05307409,0.0482951,0.04273793,0.038311142,0.036240593,0.037436925,0.038917843,0.04039123,0.041280486,0.039790716,0.03965062,0.042089112,0.040894046,0.046108212,0.046248574,0.043977074,0.044522185,0.0401044,0.038752392,0.035228673,0.03259327,0.02947242,0.029439325,0.025761448,0.023120278,0.023008928,0.023344701,0.022292314,0.01851426,0.018354964,0.017390836,0.016931806,0.012857161,0.010585492,0.0050442494,0.0003789988
4.4521275,1.4784564,0.4285238,0.43643916,0.40468296,0.41294077,0.54503727,0.8356558,0.68220544,0.9676594,0.9122999,0.9170174,1.2533166,1.3302046,1.7293271,1.2432503,1.24412,1.2133994,1.5074013,1.6939112,0.965524,0.858057,0.9746951,0.68069845,0.96228117,1.0814556,0.8348957,0.7937091,0.7098698,0.8956036,0.8930269,1.1138235,1.2926513,0.8684531,0.78322536,0.8370257,0.7440138,0.48745772,0.4421339,0.39550793,0.3439948,0.30984882,0.32737336,0.3139404,0.3636987,0.5729933,0.6974358,0.6680734,0.5545163,0.39020133,0.32926878,0.21485493,0.12819786,0.114843,0.1680975,0.16289756,0.113462105,0.13055268,0.12815009,0.19906504,0.12938428,0.106866166,0.1360807,0.08998291,0.08647998,0.1316871,0.06845147,0.06186816,0.062224835,0.07147683,0.071153924,0.06523203,0.05942963,0.056789618,0.04784605,0.05314268,0.047039032,0.0467193,0.045460273,0.047828503,0.04334393,0.041156888,0.033737514,0.030061876,0.027999343,0.02467889,0.02320405,0.021350646,0.022697065,0.020571848,0.0205999,0.025779335,0.026529593,0.018069286,0.012141494,0.0127415275,0.011946107,0.011375772,0.011087449,0.012284365,0.011266321,0.0104979975,0.010556715,0.010510194,0.010656305,0.010834946,0.009507728,0.008855602,0.008685748,0.007870678,0.007293095,0.0068805395,0.007089437,0.006263898,0.005786204,0.005216522,0.0052759745,0.0053030048,0.0054832757,0.005108472,0.0046125203,0.004271942,0.0035543297,0.0030698425,0.0024869868,0.0022532046,0.0012125514,9.838729e-05
0.9578519,0.12580742,0.14093998,0.20815809,0.28249314,0.30160376,0.6016801,0.7839016,0.666035,1.0842419,1.3501965,1.5797329,1.340077,1.4891505,1.8208627,1.6904702,1.4965891,1.3922541,1.9794333,2.6175237,1.6167316,1.2717209,1.328716,1.1373645,1.228135,0.966331,1.0525962,1.3410962,1.250703,1.2709183,1.3086996,1.3311199,1.2001405,1.4946182,1.2825434,1.0788084,1.0041913,1.3267742,1.060401,0.8076826,0.72457284,0.9722053,0.5236739,0.54851276,0.53312093,0.59609586,0.52105486,0.5188813,0.4371702,0.50563747,0.41457498,0.3907027,0.4510898,0.34015673,0.27788702,0.33970538,0.33564276,0.3219657,0.2886373,0.23448803,0.2752858,0.26260078,0.17404746,0.17887089,0.1644451,0.16455415,0.19423005,0.18196097,0.20367473,0.22830985,0.20390016,0.23505107,0.22706117,0.16498552,0.19765416,0.24203438,0.2217917,0.20632768,0.22418222,0.22823425,0.15317279,0.16715875,0.14109813,0.13791046,0.15071869,0.133882,0.102999926,0.091634735,0.10334512,0.10593566,0.08946251,0.0888349,0.083473735,0.07285214,0.06962458,0.07215992,0.055293,0.07073947,0.071009494,0.05021704,0.044141572,0.05059804,0.05577653,0.042818267,0.046485934,0.04707128,0.04350316,0.043279104,0.04312836,0.037778065,0.036662906,0.033207346,0.028479945,0.028007489,0.027766824,0.024596365,0.022562401,0.027366247,0.024481485,0.021774564,0.019014847,0.019090302,0.01788593,0.015273533,0.012032945,0.010330253,0.0053777266,0.00043291735
0.12945417,0.0748627,0.15125747,0.261198,0.28959525,0.2867987,0.47399214,0.61454695,0.6503738,1.0120628,1.0475346,1.141338,1.4262084,1.5091059,1.573807,1.8449188,2.0040033,2.5155556,2.0400128,2.3579352,2.8519921,1.7964337,1.2457511,1.0890226,1.6546595,1.4699919,1.2855586,1.3799562,1.1316537,1.0535482,1.2668052,1.3609664,1.1751555,1.4890894,1.9787911,2.505979,2.2273285,2.031587,1.1445085,0.9522728,0.73436826,0.6337509,0.5861867,0.5158597,0.47895196,0.44930387,0.49602205,0.4728923,0.4113037,0.42140228,0.48631343,0.46276402,0.35616028,0.25697586,0.24825789,0.2403263,0.217841,0.21367526,0.23216662,0.1763638,0.1682246,0.23630045,0.33052886,0.33732626,0.252507,0.14304778,0.1442207,0.38330775,0.2712295,0.15954871,0.17024714,0.2617679,0.23655434,0.19214348,0.14028384,0.12511863,0.104366876,0.1118452,0.11014784,0.12135489,0.11559698,0.11150512,0.10883091,0.095432125,0.09069908,0.06665221,0.06913711,0.06112114,0.07803827,0.07766462,0.06076869,0.046159804,0.058485925,0.06299298,0.037053153,0.032763943,0.033866804,0.03801088,0.03725402,0.038781215,0.043824818,0.034658242,0.03203053,0.03195444,0.031999107,0.032797374,0.03153393,0.028275423,0.025856247,0.023206884,0.020719552,0.021427216,0.019206421,0.017393546,0.017357819,0.017769895,0.016623475,0.01626142,0.016294215,0.015155806,0.013068957,0.012061564,0.010694359,0.009572549,0.008382142,0.007867526,0.004432047,0.00031490027
1.494923,0.27634928,0.36388895,0.5224354,0.67090243,0.8834831,1.3638128,1.4303472,1.7508817,2.2798257,2.269623,2.0030975,1.8793952,1.8034492,2.2522576,1.8624144,1.6975266,1.6251161,1.2235332,1.5158548,1.6969752,1.2902855,1.3257804,1.0858129,0.91438496,0.9997594,1.2811565,2.0038009,1.191296,1.1754606,1.4785784,1.2163345,1.2032044,0.8461784,0.603307,0.547023,0.49972624,0.46512052,0.4787185,0.40577778,0.42278734,0.35004377,0.2624532,0.2865452,0.31051573,0.2707359,0.23775063,0.21350117,0.17956904,0.15869762,0.12728855,0.13898762,0.13440377,0.15244772,0.17695986,0.14858167,0.12911513,0.145879,0.30241686,0.15747331,0.096351326,0.10591196,0.103055656,0.10067809,0.08287111,0.083168425,0.0918479,0.09521354,0.09156392,0.08286362,0.09509117,0.11472436,0.14115396,0.13610615,0.11449977,0.11460161,0.118526384,0.09074485,0.072209716,0.07356756,0.06460543,0.06905471,0.059693255,0.050587207,0.04784283,0.04595262,0.043524366,0.035105176,0.03524729,0.03290518,0.03027277,0.02761962,0.022326339,0.021516401,0.02107472,0.021449791,0.01827332,0.016487766,0.015861694,0.0152497515,0.015578941,0.016976316,0.01497373,0.013452085,0.01637348,0.015512113,0.013142841,0.012874967,0.011945016,0.01084025,0.010558235,0.010695752,0.010521093,0.010379263,0.009550947,0.009517517,0.00918912,0.008800219,0.008489632,0.0077839196,0.0072960993,0.0069569303,0.005501009,0.0047442266,0.004132139,0.0033871252,0.0019456162,0.00015546729
0.12139916,0.092512436,0.16435999,0.23018211,0.31571466,0.31951255,0.50973105,0.5850602,0.68523955,0.94930124,0.9328906,0.99095434,0.9756295,1.2195019,1.2167093,1.2791804,1.6334108,2.0387108,1.8837163,1.34913,1.0495371,0.86458915,0.8028151,0.93366283,1.054569,1.1729677,1.062787,0.9194499,0.85935086,0.6862643,0.64430416,0.6152395,0.5679841,0.42619252,0.51644623,0.39292648,0.33771926,0.32968467,0.31230396,0.61384404,0.4567925,0.35903856,0.2809997,0.22331312,0.19049725,0.20177385,0.19759719,0.19778372,0.20207043,0.16956067,0.21650517,0.15175003,0.14553683,0.14300334,0.16360849,0.1704011,0.1303894,0.11350344,0.11015628,0.1135812,0.12948881,0.10648815,0.10180372,0.09659391,0.10442562,0.105484635,0.11275572,0.103753105,0.10236845,0.113431856,0.0884776,0.07957558,0.0879708,0.08662885,0.090622865,0.08667173,0.08411215,0.07491229,0.08123867,0.082257956,0.07238194,0.06210095,0.065017425,0.05707544,0.04412108,0.03811184,0.032038428,0.032705557,0.032661885,0.033897635,0.03287167,0.029123388,0.022146558,0.018563418,0.019842954,0.020441163,0.02235179,0.01749936,0.01716622,0.017537577,0.017228432,0.015716588,0.016040556,0.018105863,0.02209368,0.02021832,0.020286633,0.018110648,0.020228738,0.016301326,0.017723823,0.015970869,0.01475147,0.012489548,0.011777588,0.009730145,0.0095470045,0.0098846955,0.010718866,0.009649397,0.008605436,0.008857365,0.007352096,0.007006969,0.005561899,0.004512276,0.002666806,0.00018056005
0.47699827,0.24053127,0.71677846,0.99305594,0.89424956,0.8018545,0.91826737,1.0930994,1.5027583,1.5962664,1.2909027,1.5805315,1.7336609,1.9205002,2.6630127,1.9655906,1.8492395,1.8039341,1.307536,1.5255995,1.8712158,2.077261,1.1904749,0.89833176,1.0931228,1.1966159,1.2220962,1.057307,0.8841608,0.8880985,0.8675151,0.7199999,0.5758906,0.39883825,0.36099267,0.38316214,0.3502996,0.39476976,0.40727803,0.76976836,0.7133821,0.39148134,0.5984334,0.8811565,0.3349212,0.15871131,0.116857246,0.11325496,0.11978703,0.11398051,0.12841621,0.1095628,0.0829534,0.10358149,0.15820022,0.45094648,0.6081637,0.7636322,0.58795726,0.1977513,0.087786324,0.060313653,0.061020784,0.060639672,0.08546256,0.12077848,0.27563956,0.37326014,0.6033216,0.767889,0.4106993,0.10557561,0.082410224,0.080543295,0.08237649,0.1284185,0.0696898,0.06755465,0.05445665,0.041850615,0.038396474,0.04272337,0.05568617,0.06440085,0.05602567,0.034038622,0.028934,0.044101812,0.11130175,0.25302365,0.2948388,0.1012209,0.051647034,0.076323375,0.09079711,0.13346517,0.099288784,0.03131213,0.014962352,0.0143436035,0.01444324,0.011449222,0.009834954,0.010053889,0.009034607,0.007842609,0.0074377665,0.008087246,0.008489535,0.007100759,0.00684575,0.006405283,0.006392897,0.006185131,0.005903227,0.0048768707,0.0056593493,0.0071762013,0.0065258034,0.0057563186,0.004761382,0.0036575622,0.0033048154,0.002653386,0.0021872702,0.0019052352,0.0009718415,7.940451e-05
